Region,Territory,"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Source ,Billing_Country,Account_Name,Opportunity_ID,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Delivery_Terms,Opportunity_Created_Date,Quote_Expiry_Date,Last_Modified_Date,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted),Planned_Delivery_Start_Date,Planned_Delivery_End_Date,Month,Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Stage,Fecha
0.1388888888888889,1.0,1,1,1,1,0,0.7213114754098361,4971,0.2,0.1388888888888889,1.0,104,0.041237113402061855,1.0,0.7352941176470589,0.5,1.0,5836,5934.0,5848,1.0,0.0,0.0,0.1388888888888889,72.0,0.64731,5910,5914.0,5904,0.28187919463087246,2016,0,0.1388888888888889,9900000.0,0.1388888888888889,9900000.0,Closed Won,2015-12-24
0.14678899082568808,1.0,1,1,0,0,0,0.7258064516129032,4971,0.3333333333333333,0.14678899082568808,1.0,105,0.05102040816326531,1.0,0.7428571428571429,0.08653846153846154,0.04477611940298507,5836,5934.0,5849,1.0,0.0,0.0,0.14678899082568808,0.0,0.0,5854,5858.0,5844,0.2866666666666667,2016,0,0.14678899082568808,34000.0,0.14678899082568808,390050.0,Closed Won,2015-12-24
0.15454545454545454,1.0,1,1,0,0,0,0.7301587301587301,4971,0.42857142857142855,0.15454545454545454,1.0,105,0.06060606060606061,1.0,0.75,0.09523809523809523,0.05185185185185185,5836,5934.0,5849,1.0,0.0,0.0,0.15454545454545454,0.0,0.0,5854,5858.0,5844,0.2913907284768212,2016,0,0.15454545454545454,26000.0,0.15454545454545454,390050.0,Closed Won,2015-12-24
0.16216216216216217,1.0,1,1,0,0,0,0.734375,4971,0.5,0.16216216216216217,1.0,105,0.07,1.0,0.7567567567567568,0.10377358490566038,0.058823529411764705,5836,5934.0,5849,1.0,0.0,0.0,0.16216216216216217,0.0,0.0,5854,5858.0,5844,0.29605263157894735,2016,0,0.16216216216216217,1200.0,0.16216216216216217,390050.0,Closed Won,2015-12-24
0.16964285714285715,1.0,1,1,0,0,0,0.7384615384615385,4971,0.5555555555555556,0.16964285714285715,1.0,105,0.07920792079207921,1.0,0.7631578947368421,0.11214953271028037,0.06569343065693431,5836,5934.0,5849,1.0,0.0,0.0,0.16964285714285715,0.0,0.0,5854,5858.0,5844,0.3006535947712418,2016,0,0.16964285714285715,6200.0,0.16964285714285715,390050.0,Closed Won,2015-12-24
0.17699115044247787,1.0,1,1,0,0,0,0.7424242424242424,4971,0.6,0.17699115044247787,1.0,105,0.08823529411764706,1.0,0.7692307692307693,0.12037037037037036,0.07246376811594203,5836,5934.0,5849,1.0,0.0,0.0,0.17699115044247787,0.0,0.0,5854,5858.0,5844,0.3051948051948052,2016,0,0.17699115044247787,1050.0,0.17699115044247787,390050.0,Closed Won,2015-12-24
0.18421052631578946,1.0,1,1,0,0,0,0.746268656716418,4971,0.6363636363636364,0.18421052631578946,1.0,105,0.0970873786407767,1.0,0.775,0.12844036697247707,0.07913669064748201,5836,5934.0,5849,1.0,0.0,0.0,0.18421052631578946,0.0,0.0,5854,5858.0,5844,0.3096774193548387,2016,0,0.18421052631578946,1600.0,0.18421052631578946,390050.0,Closed Won,2015-12-24
0.19130434782608696,1.0,1,1,0,0,0,0.75,4971,0.6666666666666666,0.19130434782608696,1.0,105,0.10576923076923077,1.0,0.7804878048780488,0.13636363636363635,0.08571428571428572,5836,5934.0,5849,1.0,0.0,0.0,0.19130434782608696,0.0,0.0,5854,5858.0,5844,0.3141025641025641,2016,0,0.19130434782608696,320000.0,0.19130434782608696,390050.0,Closed Won,2015-12-24
0.19827586206896552,1.0,0,0,0,0,0,0.7536231884057971,5640,0.2198581560283688,0.19827586206896552,0.0,106,0.0,1.0,0.10256410256410256,0.352112676056338,1.0,5836,5879.0,5849,1.0,0.44,0.25,0.19827586206896552,73.0,0.6563,5896,5903.0,5875,0.3184713375796178,2016,1,0.19827586206896552,71061120.0,0.19827586206896552,71061120.0,Closed Won,2015-12-24
0.20512820512820512,1.0,0,0,0,0,0,0.0,5640,0.22535211267605634,0.20512820512820512,1.0,107,1.0,0.0,0.11016949152542373,0.3611111111111111,1.0,5836,0.0,6383,0.0,0.45098039215686275,0.4634146341463415,0.20512820512820512,73.0,0.6563,5896,5903.0,5875,0.3227848101265823,2016,0,0.20512820512820512,14804400.0,0.20512820512820512,14804400.0,Closed Lost,2015-12-24
0.2033898305084746,0.0673076923076923,0,0,0,0,0,0.7571428571428571,5833,0.22377622377622378,0.2033898305084746,1.0,108,0.11428571428571428,0.03125,0.1092436974789916,0.3561643835616438,0.9333333333333333,5837,5850.0,5850,0.03125,1.0,1.0,0.2033898305084746,72.0,0.64731,5861,5861.0,5844,0.32075471698113206,2016,0,0.2033898305084746,12852000.0,0.2033898305084746,13008800.0,Closed Won,2015-12-25
0.21008403361344538,0.0761904761904762,0,0,0,0,0,0.7605633802816901,5833,0.22916666666666666,0.21008403361344538,1.0,108,0.12264150943396226,0.041237113402061855,0.11666666666666667,0.36486486486486486,0.9375,5837,5850.0,5850,0.041237113402061855,1.0,1.0,0.21008403361344538,0.0,0.0,5861,5861.0,5844,0.325,2016,0,0.21008403361344538,156800.0,0.21008403361344538,13008800.0,Closed Won,2015-12-25
0.21666666666666667,0.08490566037735849,0,0,0,0,0,0.7638888888888888,5833,0.23448275862068965,0.21666666666666667,1.0,109,0.1308411214953271,0.05102040816326531,0.12396694214876033,0.37333333333333335,0.9411764705882353,5837,5850.0,5850,0.05102040816326531,0.4423076923076923,0.4523809523809524,0.21666666666666667,72.0,0.64731,5875,5875.0,5875,0.32919254658385094,2016,0,0.21666666666666667,13104000.0,0.21666666666666667,13263600.0,Closed Won,2015-12-25
0.2231404958677686,0.09345794392523364,0,0,0,0,0,0.7671232876712328,5833,0.23972602739726026,0.2231404958677686,1.0,109,0.1388888888888889,0.06060606060606061,0.13114754098360656,0.3815789473684211,0.9444444444444444,5837,5850.0,5850,0.06060606060606061,1.0,1.0,0.2231404958677686,0.0,0.0,5875,5875.0,5875,0.3333333333333333,2016,0,0.2231404958677686,159600.0,0.2231404958677686,13263600.0,Closed Won,2015-12-25
0.07317073170731707,0.0,1,1,1,1,0,0.7702702702702703,5834,0.15384615384615385,0.07317073170731707,0.0,110,0.0,0.0,0.4117647058823529,0.38961038961038963,0.09219858156028368,5841,5934.0,5934,0.16666666666666666,0.0,0.0,0.12244897959183673,0.63,0.63,5966,5970.0,5965,0.03571428571428571,2016,0,0.12244897959183673,147646.8,0.12244897959183673,147646.8,Closed Won,2015-12-29
0.42857142857142855,0.0,0,0,0,0,0,0.0,5487,0.24489795918367346,0.0,0.0,12393,0.0,0.0,0.0,0.3974358974358974,0.0,5487,0.0,5610,0.0,0.4528301886792453,0.4,0.14,0.65,0.65,6182,6186.0,6179,0.0,2016,1,0.14,0.0,0.14,0.0,Closed Lost,2015-01-09
0.375,0.0,0,0,0,0,0,0.0,5487,0.24324324324324326,0.0,0.0,12393,0.0,0.0,0.0,0.3924050632911392,0.0,5487,0.0,5610,0.0,0.4444444444444444,0.3333333333333333,0.13725490196078433,0.65,0.65,6126,6130.0,6118,0.0,2016,1,0.13725490196078433,0.0,0.13725490196078433,0.0,Closed Lost,2015-01-09
0.3333333333333333,0.0,0,0,0,0,0,0.0,5487,0.24161073825503357,0.0,0.0,12393,0.0,0.0,0.0,0.3875,0.0,5487,0.0,5610,0.0,0.43636363636363634,0.2857142857142857,0.1346153846153846,0.65,0.65,6063,6067.0,6057,0.07692307692307693,2016,1,0.1346153846153846,0.0,0.1346153846153846,0.0,Closed Lost,2015-01-09
0.3,0.0,0,0,0,0,0,0.0,5487,0.24,0.0,0.0,12393,0.0,0.0,0.0,0.38271604938271603,0.0,5487,0.0,5610,0.0,0.42857142857142855,0.25,0.1320754716981132,0.68,0.68,6000,6004.0,5996,0.06896551724137931,2016,1,0.1320754716981132,0.0,0.1320754716981132,0.0,Closed Lost,2015-01-09
0.2727272727272727,0.0,0,0,0,0,0,0.0,5487,0.23841059602649006,0.0,0.0,12393,0.0,0.0,0.0,0.3780487804878049,0.0,5487,0.0,5610,0.0,0.42105263157894735,0.46511627906976744,0.12962962962962962,0.68,0.68,5937,5941.0,5935,0.06666666666666667,2016,0,0.12962962962962962,0.0,0.12962962962962962,0.0,Closed Lost,2015-01-09
0.25,0.0,0,0,0,0,0,0.0,5487,0.23684210526315788,0.0,0.0,12393,0.0,0.0,0.0,0.37349397590361444,0.0,5487,0.0,5610,0.0,0.41379310344827586,0.45454545454545453,0.12727272727272726,0.7,0.7,5881,5885.0,5875,0.3374233128834356,2016,0,0.12727272727272726,0.0,0.12727272727272726,0.0,Closed Lost,2015-01-09
0.09523809523809523,0.07894736842105263,1,0,1,0,0,0.0,4982,0.23529411764705882,0.09523809523809523,0.0,12394,0.1,0.07894736842105263,0.13821138211382114,0.4166666666666667,0.09859154929577464,5488,5537.0,6282,0.0,0.02857142857142857,0.0,0.125,0.67,0.67,5934,6024.0,5904,0.3353658536585366,2016,132,0.125,88436998.4,0.125,88436998.4,Closed Lost,2015-01-10
0.09302325581395349,0.07692307692307693,1,0,1,0,0,0.0,4982,0.23376623376623376,0.09302325581395349,0.0,12395,0.09090909090909091,0.07692307692307693,0.13709677419354838,0.38461538461538464,0.0979020979020979,5488,5537.0,5893,0.0625,0.027777777777777776,0.0,0.12280701754385964,0.68,0.68,5888,5979.0,5875,0.3333333333333333,2016,27,0.12280701754385964,18698803.2,0.12280701754385964,18698803.2,Closed Lost,2015-01-10
0.5897435897435898,0.375,1,0,1,0,0,0.0,4956,0.0,0.375,0.0,12396,0.5833333333333334,0.5833333333333334,0.7857142857142857,0.36904761904761907,0.6052631578947368,5498,0.0,5988,0.5833333333333334,0.4067796610169492,0.2222222222222222,0.6052631578947368,0.52,0.58817,5966,5991.0,5965,0.06451612903225806,2016,1,0.6052631578947368,473200.0,0.6052631578947368,473200.0,Closed Lost,2015-01-20
0.22950819672131148,0.10185185185185185,1,1,1,1,0,0.0,5059,0.175,0.22950819672131148,0.0,12397,0.5,1.0,0.136,0.0,0.2727272727272727,5511,5579.0,5549,1.0,0.4,0.6666666666666666,0.22950819672131148,71.0,0.63832,5851,6201.0,5844,0.3313253012048193,2016,40,0.22950819672131148,0.0,0.22950819672131148,0.0,Closed Won,2015-02-02
0.23577235772357724,0.11009174311926606,1,0,0,0,0,0.0,5318,0.23225806451612904,0.23577235772357724,0.0,12398,1.0,1.0,0.14285714285714285,0.36470588235294116,0.9473684210526315,5511,5568.0,6214,1.0,0.4098360655737705,0.0,0.23577235772357724,78.0,0.70125,5854,6194.0,5844,0.33532934131736525,2016,10,0.23577235772357724,0.0,0.23577235772357724,0.0,Closed Lost,2015-02-02
0.23387096774193547,0.10909090909090909,1,1,1,1,0,0.7733333333333333,5318,0.6923076923076923,0.23387096774193547,0.0,12399,0.14678899082568808,0.9166666666666666,0.7674418604651163,0.36046511627906974,0.9,5514,0.0,6198,0.9166666666666666,0.4032258064516129,0.2,0.23387096774193547,71.0,0.63832,5966,5966.0,5965,0.0625,2016,1,0.23387096774193547,0.0,0.23387096774193547,0.0,Closed Lost,2015-02-05
0.232,0.9545454545454546,0,0,0,0,0,0.0,5466,0.23076923076923078,0.232,1.0,12400,1.0,0.8461538461538461,0.14173228346456693,0.3563218390804598,0.8571428571428571,5514,0.0,6200,0.8461538461538461,0.3968253968253968,0.0,0.232,72.0,0.64731,6269,6299.0,6269,0.3333333333333333,2017,2,0.232,0.0,0.232,0.0,Closed Lost,2015-02-05
0.575,0.0,1,1,1,1,0,0.7631578947368421,4956,0.22929936305732485,0.3333333333333333,0.0,12401,0.5384615384615384,0.5384615384615384,0.140625,1.0,0.3333333333333333,5519,0.0,6110,0.5384615384615384,0.6,0.0,0.1206896551724138,0.595,0.595,5846,5934.0,5844,0.33136094674556216,2016,20,0.1206896551724138,0.0,0.1206896551724138,0.0,Closed Lost,2015-02-10
0.09090909090909091,1.0,1,1,1,0,0,0.0,5530,0.1951219512195122,0.09090909090909091,0.0,12402,0.0,0.0,0.4444444444444444,0.35714285714285715,0.09722222222222222,5530,5998.0,6752,0.0,0.0,0.0,0.11864406779661017,0.0,0.0,5966,6054.0,5965,0.06060606060606061,2016,103,0.11864406779661017,0.0,0.11864406779661017,0.0,Closed Lost,2015-02-21
0.08888888888888889,0.5,1,1,1,0,0,0.0,5530,0.19047619047619047,0.08888888888888889,0.0,12402,0.0,0.0,0.42105263157894735,0.3333333333333333,0.09655172413793103,5530,5998.0,6752,0.0,0.02702702702702703,1.0,0.11666666666666667,0.0,0.0,5966,6054.0,5965,0.058823529411764705,2016,0,0.11666666666666667,0.0,0.11666666666666667,0.0,Closed Lost,2015-02-21
0.5609756097560976,0.5,0,0,0,0,0,0.7532467532467533,4956,0.18604651162790697,0.0,0.0,12403,0.0,0.0,0.4,0.3522727272727273,0.5897435897435898,5539,5833.0,6001,0.0,1.0,1.0,0.5897435897435898,0.55,0.6221,5959,6015.0,5935,0.05714285714285714,2016,0,0.5897435897435898,257812.5,0.5897435897435898,257812.5,Closed Lost,2015-03-02
0.5476190476190477,0.3333333333333333,0,0,0,0,0,0.7435897435897436,4956,0.18181818181818182,0.5,0.0,12404,0.5,0.3333333333333333,0.13953488372093023,0.34831460674157305,0.575,5553,5813.0,6113,0.7857142857142857,0.390625,0.18181818181818182,0.575,0.53,0.59948,5905,5907.0,5904,0.32941176470588235,2016,1,0.575,289380.0,0.575,289380.0,Closed Lost,2015-03-16
0.5348837209302325,0.3333333333333333,1,1,1,1,0,0.7341772151898734,6050,0.0,0.3,0.0,12405,0.5,0.5,0.13846153846153847,0.3125,0.5609756097560976,5560,6103.0,6183,0.5,0.38461538461538464,0.0,0.5609756097560976,0.395,0.44678,6155,6166.0,6149,0.0,2016,4,0.5609756097560976,1442935.0,0.5609756097560976,8244193.13,Closed Won,2015-03-23
0.5454545454545454,0.4,1,1,1,1,0,0.7375,6050,0.25,0.36363636363636365,1.0,12405,0.5333333333333333,0.5333333333333333,0.1450381679389313,0.35294117647058826,0.5714285714285714,5560,6103.0,6183,0.5333333333333333,0.5,1.0,0.5714285714285714,0.395,0.44678,6155,6166.0,6149,0.125,2016,4,0.5714285714285714,1512553.75,0.5714285714285714,8244193.13,Closed Won,2015-03-23
0.5555555555555556,0.45454545454545453,1,1,1,1,0,0.7407407407407407,6050,0.4,0.4166666666666667,1.0,12405,0.5625,0.5625,0.15151515151515152,0.3888888888888889,0.5813953488372093,5560,6103.0,6183,0.5625,0.5714285714285714,1.0,0.5813953488372093,0.395,0.44678,6169,6194.0,6149,0.2222222222222222,2016,6,0.5813953488372093,2512200.0,0.5813953488372093,8244193.13,Closed Won,2015-03-23
0.5652173913043478,0.5,1,1,1,1,0,0.7439024390243902,6050,0.5,0.46153846153846156,1.0,12405,0.5882352941176471,0.5882352941176471,0.15789473684210525,0.42105263157894735,0.5909090909090909,5560,6103.0,6183,0.5882352941176471,0.625,1.0,0.5909090909090909,0.395,0.44678,6225,6243.0,6210,0.32748538011695905,2017,7,0.5909090909090909,2776504.38,0.5909090909090909,8244193.13,Closed Won,2015-03-23
0.574468085106383,0.0,1,1,0,0,0,0.7469879518072289,5065,0.17777777777777778,0.0,0.0,12406,0.0,0.0,0.38095238095238093,0.45,0.3076923076923077,5561,5690.0,5686,0.0,0.02631578947368421,0.0,0.11475409836065574,0.62,0.62,6218,6299.0,6210,0.3313953488372093,2017,96,0.11475409836065574,0.0,0.11475409836065574,0.0,Closed Lost,2015-03-24
0.5625,0.0,1,1,0,0,0,0.7380952380952381,4956,0.22784810126582278,0.0,0.0,12407,0.0,0.0,0.75,0.34444444444444444,0.6,5561,0.0,6012,0.0,0.3939393939393939,0.16666666666666666,0.6,0.515,0.5825100000000001,6092,6120.0,6088,0.07142857142857142,2016,1,0.6,508820.0,0.6,508820.0,Closed Lost,2015-03-24
0.5510204081632653,0.0,1,1,0,0,0,0.7294117647058823,4956,0.17391304347826086,0.5,0.3333333333333333,12408,0.6111111111111112,0.6111111111111112,0.7333333333333333,0.34065934065934067,0.5869565217391305,5563,6117.0,6156,0.6111111111111112,1.0,0.0,0.5869565217391305,0.435,0.49203,6130,6178.0,6118,0.3,2016,1,0.5869565217391305,538312.5,0.5869565217391305,538312.5,Closed Won,2015-03-26
0.56,0.10810810810810811,1,0,0,0,0,0.0,5093,0.22641509433962265,0.5333333333333333,0.0,12409,0.631578947368421,0.0,0.7391304347826086,0.42857142857142855,0.5957446808510638,5564,5578.0,5583,0.0,0.3880597014925373,0.75,0.5957446808510638,0.54,0.6107899999999999,5875,6019.0,5875,0.32947976878612717,2016,65,0.5957446808510638,0.0,0.5957446808510638,0.0,Closed Lost,2015-03-27
0.08695652173913043,0.075,1,1,0,0,0,0.7325581395348837,5436,0.19148936170212766,0.08695652173913043,0.0,12410,0.08333333333333333,0.075,0.36363636363636365,0.4090909090909091,0.0958904109589041,5565,5659.0,5638,0.06060606060606061,0.0,0.0,0.11290322580645161,0.65,0.65,5935,6010.0,5935,0.05555555555555555,2016,82,0.11290322580645161,0.0,0.11290322580645161,0.0,Closed Lost,2015-03-28
0.5490196078431373,0.8461538461538461,1,1,0,0,0,0.7241379310344828,5050,0.225,0.5,0.0,12411,0.0,0.0,0.34782608695652173,0.391304347826087,0.5833333333333334,5568,5823.0,5823,0.5,0.38235294117647056,0.25,0.5833333333333334,0.51,0.57686,5854,5890.0,5844,0.3275862068965517,2016,5,0.5833333333333334,2552550.0,0.5833333333333334,2552550.0,Closed Won,2015-03-31
0.0851063829787234,0.3333333333333333,0,0,0,0,0,0.7272727272727273,5557,1.0,0.0851063829787234,0.0,12412,0.0,0.0,0.375,0.34782608695652173,0.09523809523809523,5569,0.0,5619,0.0,0.0,0.0,0.1111111111111111,0.68,0.68,5924,5963.0,5904,0.3314285714285714,2016,7,0.1111111111111111,0.0,0.1111111111111111,0.0,Closed Lost,2015-04-01
0.5576923076923077,0.10714285714285714,1,1,0,0,0,0.7191011235955056,5578,0.22981366459627328,0.5714285714285714,0.0,12413,0.7,0.6666666666666666,0.36,0.6,0.5918367346938775,5578,5873.0,5861,0.6666666666666666,0.391304347826087,0.0,0.5918367346938775,0.52,0.58817,5889,5934.0,5875,0.32954545454545453,2016,2,0.5918367346938775,1014000.0,0.5918367346938775,1014000.0,Closed Lost,2015-04-10
0.23015873015873015,0.9130434782608695,0,0,0,0,0,0.7111111111111111,5466,0.22839506172839505,0.23015873015873015,0.8,12414,0.8,0.7857142857142857,0.16417910447761194,0.34408602150537637,0.8181818181818182,5584,0.0,6500,0.7857142857142857,0.6666666666666666,0.0,0.23015873015873015,50.0,0.44952,6561,6561.0,6544,0.36363636363636365,2017,1,0.23015873015873015,30380000.0,0.23015873015873015,30380000.0,Closed Won,2015-04-16
0.23076923076923078,0.0,0,0,0,0,0,0.7142857142857143,5588,0.2331288343558282,0.0,0.0,12416,0.6666666666666666,0.0,0.17037037037037037,0.35106382978723405,0.0,5584,5679.0,6086,0.0,0.38571428571428573,0.4,0.109375,0.65,0.65,5935,6025.0,5935,0.05405405405405406,2016,3,0.109375,0.0,0.109375,0.0,Closed Lost,2015-04-16
0.08333333333333333,0.25,1,0,1,0,0,0.0,5585,0.6428571428571429,0.08333333333333333,0.0,12417,1.0,0.0,0.16911764705882354,0.4166666666666667,0.8260869565217391,5585,5627.0,6773,0.0,0.38028169014084506,0.3333333333333333,0.1076923076923077,0.65,0.65,5938,5942.0,5935,0.05263157894736842,2016,5,0.1076923076923077,3447600.0,0.1076923076923077,3447600.0,Closed Lost,2015-04-17
0.21428571428571427,0.0,1,0,1,0,0,0.0,5585,0.0,0.0,0.0,12419,0.0,0.0,0.34615384615384615,0.4,0.2857142857142857,5585,5683.0,6022,0.0,0.375,0.15384615384615385,0.10606060606060606,0.55,0.55,5963,5963.0,5935,0.05128205128205128,2016,1,0.10606060606060606,572000.0,0.10606060606060606,0.0,Closed Lost,2015-04-17
0.2,0.0,1,0,1,0,0,0.0,5651,0.6,0.0,0.0,12420,0.0,0.0,0.3333333333333333,0.38461538461538464,0.26666666666666666,5585,5683.0,6022,0.0,0.0,0.0,0.1044776119402985,0.0,0.0,6208,6208.0,6179,0.4166666666666667,2016,0,0.1044776119402985,4250000.0,0.1044776119402985,0.0,Closed Lost,2015-04-17
0.1875,0.0,1,0,1,0,0,0.0,5651,0.5625,0.0,0.0,12420,0.0,0.0,0.32142857142857145,0.37037037037037035,0.25,5585,5683.0,6022,0.0,0.3698630136986301,0.2857142857142857,0.10294117647058823,0.57,0.57,6208,6208.0,6179,0.38461538461538464,2016,5,0.10294117647058823,2919540.0,0.10294117647058823,0.0,Closed Lost,2015-04-17
0.17647058823529413,0.0,1,1,1,1,0,0.7065217391304348,5889,0.1875,0.0,0.0,12421,0.0,0.0,0.3103448275862069,0.3473684210526316,0.23529411764705882,5585,6848.0,6799,0.0,0.0,0.0,0.10144927536231885,0.38,0.38,6771,6771.0,6756,0.06666666666666667,2018,2,0.10144927536231885,798000.0,0.10144927536231885,0.0,Closed Lost,2015-04-17
0.16666666666666666,0.0,1,0,1,0,0,0.0,5585,0.0,0.0,0.0,12422,0.0,0.0,0.3,0.35714285714285715,0.2222222222222222,5585,5592.0,6022,0.0,0.36486486486486486,0.14285714285714285,0.1,0.55,0.55,6040,6040.0,6026,0.0625,2016,1,0.1,572000.0,0.1,0.0,Closed Lost,2015-04-17
0.15789473684210525,0.0,1,0,0,0,0,0.0,4956,0.23170731707317074,0.5294117647058824,0.0,12423,0.6,0.0,0.1678832116788321,0.3448275862068966,0.0,5585,5592.0,5812,0.0,0.0,0.0,0.09859154929577464,0.58,0.58,5934,5934.0,5904,0.327683615819209,2016,0,0.09859154929577464,115637.5,0.09859154929577464,115637.5,Closed Lost,2015-04-17
0.15,0.0,0,0,0,0,0,0.6989247311827957,5634,0.23030303030303031,0.0,0.0,12424,0.0,0.0,0.2903225806451613,0.0,0.21052631578947367,5585,6421.0,6393,0.0,0.0,0.0,0.09722222222222222,0.465,0.465,6421,6421.0,6391,0.058823529411764705,2017,2,0.09722222222222222,930116.25,0.09722222222222222,0.0,Closed Lost,2015-04-17
0.14285714285714285,0.0,1,1,1,1,0,0.6914893617021277,5634,0.2289156626506024,0.0,0.0,12425,0.0,0.0,0.28125,0.0,0.2,5585,0.0,6274,0.0,0.6666666666666666,1.0,0.0958904109589041,0.42,0.42,6268,6298.0,6241,0.3258426966292135,2017,3,0.0958904109589041,1279950.0,0.0958904109589041,0.0,Closed Lost,2015-04-17
0.23622047244094488,0.10619469026548672,0,0,0,0,0,0.0,5514,0.2275449101796407,0.23622047244094488,0.0,12426,0.875,0.8,0.16666666666666666,0.3333333333333333,0.7916666666666666,5585,5544.0,5833,0.8,0.36,0.0,0.23622047244094488,78.0,0.70125,5854,5858.0,5844,0.3240223463687151,2016,2,0.23622047244094488,0.0,0.23622047244094488,0.0,Closed Lost,2015-04-17
0.234375,0.10526315789473684,1,1,1,1,0,0.6842105263157895,5318,0.5294117647058824,0.234375,0.0,12427,0.14545454545454545,0.75,0.723404255319149,0.34375,0.76,5585,5858.0,6200,0.75,0.02564102564102564,0.5,0.234375,70.0,0.6293300000000001,5886,5886.0,5875,0.32222222222222224,2016,0,0.234375,28253400.0,0.234375,28253400.0,Closed Lost,2015-04-17
0.23255813953488372,0.9166666666666666,0,0,0,0,0,0.6770833333333334,5466,0.2261904761904762,0.23255813953488372,0.8333333333333334,12428,0.8333333333333334,0.7058823529411765,0.16546762589928057,0.3225806451612903,0.7307692307692307,5585,0.0,5833,0.7058823529411765,0.35526315789473684,0.6,0.23255813953488372,0.0,0.0,6026,6145.0,6026,0.05555555555555555,2016,17,0.23255813953488372,0.0,0.23255813953488372,0.0,Closed Lost,2015-04-17
0.13636363636363635,0.0,1,1,1,1,0,0.6701030927835051,4957,0.22485207100591717,0.0,0.0,12433,0.0,0.0,0.7083333333333334,0.5,0.58,5591,5862.0,6557,0.0,1.0,0.0,0.0,0.74,0.52363,5844,5934.0,5844,0.32044198895027626,2016,2,0.0,1717170.0,0.0,1717170.0,Closed Lost,2015-04-23
0.13043478260869565,0.0,1,0,1,0,0,0.0,4957,0.2235294117647059,0.0,0.0,12434,0.0,0.0,0.6938775510204082,0.42857142857142855,0.5686274509803921,5591,5953.0,6557,0.0,0.9,1.0,0.0,0.78,0.55194,5935,6025.0,5935,0.05,2016,1,0.0,696150.0,0.0,696150.0,Closed Lost,2015-04-23
0.125,0.0,1,0,1,0,0,0.0,4957,0.2222222222222222,0.0,0.0,12435,0.0,0.0,0.68,0.375,0.5576923076923077,5591,6044.0,6557,0.0,0.8181818181818182,0.0,0.0,0.7,0.49533,6026,6117.0,6026,0.05263157894736842,2016,2,0.0,1374450.0,0.0,1374450.0,Closed Lost,2015-04-23
0.12,0.0,1,0,1,0,0,0.0,4957,0.22093023255813954,0.0,0.0,12436,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5471698113207547,5591,6136.0,6557,0.0,0.75,1.0,0.0,0.7,0.49533,6120,6201.0,6118,0.35714285714285715,2016,3,0.0,2249100.0,0.0,2249100.0,Closed Lost,2015-04-23
0.11538461538461539,0.0,1,1,1,1,0,0.6632653061224489,5375,0.5714285714285714,0.0,0.0,12437,0.0,0.0,0.6538461538461539,0.0,0.5370370370370371,5591,5870.0,6589,0.0,0.6923076923076923,0.5,0.0,0.74,0.52363,5844,5934.0,5844,0.31868131868131866,2016,1,0.0,924630.0,0.0,924630.0,Closed Lost,2015-04-23
0.1111111111111111,0.0,0,0,0,0,0,0.0,5375,0.5,0.0,0.0,12438,0.0,0.0,0.6415094339622641,0.0,0.5272727272727272,5591,5953.0,6589,0.0,0.6428571428571429,0.3333333333333333,0.0,0.78,0.55194,5935,6018.0,5935,0.04878048780487805,2016,1,0.0,0.0,0.0,0.0,Closed Lost,2015-04-23
0.10714285714285714,0.0,1,0,1,0,0,0.0,5375,0.4444444444444444,0.0,0.0,12439,0.0,0.0,0.6296296296296297,0.0,0.5178571428571429,5591,6045.0,6589,0.0,0.6,0.0,0.0,0.78,0.55194,6029,6117.0,6026,0.05,2016,2,0.0,1670760.0,0.0,1670760.0,Closed Lost,2015-04-23
0.10344827586206896,0.0,1,1,1,1,0,0.6565656565656566,5375,0.4,0.0,0.0,12440,0.0,0.0,0.6181818181818182,0.0,0.5087719298245614,5591,6198.0,6589,0.0,0.5625,0.5,0.0,0.78,0.55194,6120,6201.0,6118,0.3333333333333333,2016,3,0.0,2506140.0,0.0,2506140.0,Closed Won,2015-04-23
0.08163265306122448,0.07317073170731707,0,0,0,0,0,0.0,4982,0.21965317919075145,0.08163265306122448,0.0,12441,1.0,0.07317073170731707,0.2727272727272727,0.3125,0.0945945945945946,5596,5629.0,6108,0.058823529411764705,0.0,0.0,0.0945945945945946,0.63,0.63,6026,6209.0,6026,0.047619047619047616,2016,8,0.0945945945945946,0.0,0.0945945945945946,0.0,Closed Lost,2015-04-28
0.08,0.07142857142857142,0,0,0,0,0,0.0,4982,0.21839080459770116,0.08,0.0,12442,0.6666666666666666,0.07142857142857142,0.2647058823529412,0.30303030303030304,0.09395973154362416,5596,5629.0,6108,0.05714285714285714,0.0,0.0,0.09333333333333334,0.63,0.63,6026,6209.0,6026,0.045454545454545456,2016,13,0.09333333333333334,0.0,0.09333333333333334,0.0,Closed Lost,2015-04-28
